ParticipantIdentifier,ActualDueDate,Task_Trailmaking_Time,Task_Trailmaking_Errors,Task_Stroop_TotalCorrectProp,Task_Stroop_CongruentCorrectProp,Task_Stroop_IncongruentCorrectProp,Task_Stroop_TotalAvgRT,Task_Stroop_CongruentAvgRT,Task_Stroop_IncongruentAvgRT,Task_PSAT_Accuracy,Task_PSAT_AvgTime,Task_Hanoi_Solved,Task_Hanoi_Moves,Task_RT_Mean,Task_RT_SD,Task_SSMemory_Score
12ab9c18-0f56-401e-8e53-2b9092677fb9,2022-09-07,9.56694495677948,0,1.0,1.0,1.0,1.06022930421168,0.9471222396532539,1.1356340139172971,0.9666666666666667,1.4856339139087733,True,42.0,1199869.7256610554,9.438249288203357,385.0
12ab9c18-0f56-401e-8e53-2b9092677fb9,2022-09-07,11.186925053596497,2,1.0,1.0,1.0,1.06022930421168,0.9471222396532539,1.1356340139172971,0.9666666666666667,1.4856339139087733,True,42.0,1199869.7256610554,9.438249288203357,385.0
12ab9c18-0f56-401e-8e53-2b9092677fb9,2022-09-08,8.730000019073486,0,1.0,1.0,1.0,0.9169441291480325,0.8816504548691834,0.9698846405663062,0.9666666666666667,1.4019241152719302,True,43.0,1273385.185775889,9.633803131183067,300.0
12ab9c18-0f56-401e-8e53-2b9092677fb9,2022-09-08,10.845875978469849,0,1.0,1.0,1.0,0.9169441291480325,0.8816504548691834,0.9698846405663062,0.9666666666666667,1.4019241152719302,True,43.0,1273385.185775889,9.633803131183067,300.0
12ab9c18-0f56-401e-8e53-2b9092677fb9,2022-09-08,8.38428795337677,0,1.0,1.0,1.0,0.9169441291480325,0.8816504548691834,0.9698846405663062,0.9666666666666667,1.4019241152719302,True,43.0,1273385.185775889,9.633803131183067,300.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-12,15.267616033554077,2,0.95,1.0,0.8571428571428571,1.206041208349052,1.1107668205244967,1.3829793571660827,0.3333333333333333,2.3949672069458767,False,170.0,409737.80472698616,9.612978347498352,300.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-12,13.720378041267395,0,0.95,1.0,0.8571428571428571,1.206041208349052,1.1107668205244967,1.3829793571660827,0.3333333333333333,2.3949672069458767,False,170.0,409737.80472698616,9.612978347498352,300.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-12,14.853469014167786,0,0.95,1.0,0.8571428571428571,1.206041208349052,1.1107668205244967,1.3829793571660827,0.3333333333333333,2.3949672069458767,False,170.0,409737.80472698616,9.612978347498352,300.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-13,10.263073086738586,0,1.0,1.0,1.0,1.142514312500498,0.8738171874999049,1.2576702232150379,0.4666666666666667,2.1159739416666232,True,65.0,26313.12597077778,9.5831089072623,355.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-13,15.475163102149963,2,1.0,1.0,1.0,1.142514312500498,0.8738171874999049,1.2576702232150379,0.4666666666666667,2.1159739416666232,True,65.0,26313.12597077778,9.5831089072623,355.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-13,10.979894042015076,0,1.0,1.0,1.0,1.142514312500498,0.8738171874999049,1.2576702232150379,0.4666666666666667,2.1159739416666232,True,65.0,26313.12597077778,9.5831089072623,355.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-14,9.84744906425476,0,1.0,1.0,1.0,1.0289960270831215,0.9307650677083075,1.0944833333329977,0.6333333333333333,1.9379006375005698,True,40.0,59019.045110597224,9.575548974786585,400.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-14,11.44667899608612,1,1.0,1.0,1.0,1.0289960270831215,0.9307650677083075,1.0944833333329977,0.6333333333333333,1.9379006375005698,True,40.0,59019.045110597224,9.575548974786585,400.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-14,10.07857096195221,0,1.0,1.0,1.0,1.0289960270831215,0.9307650677083075,1.0944833333329977,0.6333333333333333,1.9379006375005698,True,40.0,59019.045110597224,9.575548974786585,400.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-15,10.013126969337463,0,0.95,1.0,0.9166666666666666,0.9091740500005472,0.8045096093756001,0.9789503437505118,0.6333333333333333,1.8808026861104734,True,40.0,30381.527550013892,9.566138255228898,395.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-15,9.462949991226196,0,0.95,1.0,0.9166666666666666,0.9091740500005472,0.8045096093756001,0.9789503437505118,0.6333333333333333,1.8808026861104734,True,40.0,30381.527550013892,9.566138255228898,395.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-15,26.790820956230164,3,0.95,1.0,0.9166666666666666,0.9091740500005472,0.8045096093756001,0.9789503437505118,0.6333333333333333,1.8808026861104734,True,40.0,30381.527550013892,9.566138255228898,395.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-16,13.174098014831543,1,1.0,1.0,1.0,0.8200900479161646,0.6607009768502192,0.9504992878792109,0.5333333333333333,2.22704529999998,True,64.0,66478.8263951389,9.541303218476505,255.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-16,8.449524998664856,0,1.0,1.0,1.0,0.8200900479161646,0.6607009768502192,0.9504992878792109,0.5333333333333333,2.22704529999998,True,64.0,66478.8263951389,9.541303218476505,255.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-16,11.828874111175537,2,1.0,1.0,1.0,0.8200900479161646,0.6607009768502192,0.9504992878792109,0.5333333333333333,2.22704529999998,True,64.0,66478.8263951389,9.541303218476505,255.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-17,13.039904952049255,2,1.0,1.0,1.0,0.7206640833333153,0.683035776041649,0.7457496215277596,0.4,2.1269275944444432,False,47.0,2972.4725819305554,9.753088004753396,345.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-17,10.860482931137085,0,1.0,1.0,1.0,0.7206640833333153,0.683035776041649,0.7457496215277596,0.4,2.1269275944444432,False,47.0,2972.4725819305554,9.753088004753396,345.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-17,13.042963027954102,0,1.0,1.0,1.0,0.7206640833333153,0.683035776041649,0.7457496215277596,0.4,2.1269275944444432,False,47.0,2972.4725819305554,9.753088004753396,345.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-18,7.6679569482803345,0,1.0,1.0,1.0,0.7144561812505345,0.6078938333343104,0.8210185291667585,0.4,2.32990371666662,True,47.0,16642.70840063889,9.658138953684288,540.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-18,8.61432695388794,0,1.0,1.0,1.0,0.7144561812505345,0.6078938333343104,0.8210185291667585,0.4,2.32990371666662,True,47.0,16642.70840063889,9.658138953684288,540.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-18,9.981221914291382,0,1.0,1.0,1.0,0.7144561812505345,0.6078938333343104,0.8210185291667585,0.4,2.32990371666662,True,47.0,16642.70840063889,9.658138953684288,540.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-19,11.410025000572205,0,1.0,1.0,1.0,0.8087156145826156,0.7045659236076366,0.8533511964290353,0.5666666666666667,2.13653042222189,True,43.0,69580.94766373612,9.64486903862163,300.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-19,15.356171011924744,3,1.0,1.0,1.0,0.8087156145826156,0.7045659236076366,0.8533511964290353,0.5666666666666667,2.13653042222189,True,43.0,69580.94766373612,9.64486903862163,300.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-19,9.863963007926941,0,1.0,1.0,1.0,0.8087156145826156,0.7045659236076366,0.8533511964290353,0.5666666666666667,2.13653042222189,True,43.0,69580.94766373612,9.64486903862163,300.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-20,9.078628063201904,0,1.0,1.0,1.0,0.7234342291652865,0.6418959374950646,0.7777930902787679,0.36666666666666664,2.2330652319433297,False,60.0,82919.47724113888,9.201813181861564,355.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-20,8.665074110031128,0,1.0,1.0,1.0,0.7234342291652865,0.6418959374950646,0.7777930902787679,0.36666666666666664,2.2330652319433297,False,60.0,82919.47724113888,9.201813181861564,355.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-20,9.59834599494934,0,1.0,1.0,1.0,0.7234342291652865,0.6418959374950646,0.7777930902787679,0.36666666666666664,2.2330652319433297,False,60.0,82919.47724113888,9.201813181861564,355.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-21,6.816030025482178,0,0.95,1.0,0.9230769230769231,0.7778289000030781,0.7441652797673929,0.7959554647453703,0.6333333333333333,1.8621178375008933,True,89.0,123505.38716158333,9.780841111903085,415.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-21,7.91785204410553,0,0.95,1.0,0.9230769230769231,0.7778289000030781,0.7441652797673929,0.7959554647453703,0.6333333333333333,1.8621178375008933,True,89.0,123505.38716158333,9.780841111903085,415.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-21,8.2502920627594,0,0.95,1.0,0.9230769230769231,0.7778289000030781,0.7441652797673929,0.7959554647453703,0.6333333333333333,1.8621178375008933,True,89.0,123505.38716158333,9.780841111903085,415.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-22,10.445526957511902,0,0.95,1.0,0.9090909090909091,0.8558820583333727,0.7755744536957031,0.9215882803096478,0.6333333333333333,1.9351009527774299,False,25.0,161950.2865097778,9.603108319258572,210.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-22,13.12549102306366,2,0.95,1.0,0.9090909090909091,0.8558820583333727,0.7755744536957031,0.9215882803096478,0.6333333333333333,1.9351009527774299,False,25.0,161950.2865097778,9.603108319258572,210.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-22,10.660603046417236,0,0.95,1.0,0.9090909090909091,0.8558820583333727,0.7755744536957031,0.9215882803096478,0.6333333333333333,1.9351009527774299,False,25.0,161950.2865097778,9.603108319258572,210.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-23,8.997151017189026,0,1.0,1.0,1.0,0.7903352604087559,0.7423815448620679,0.8793921607097478,0.4,2.0918105041666433,False,13.0,192035.6543497639,7.5859365918897925,390.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-23,11.078309059143066,2,1.0,1.0,1.0,0.7903352604087559,0.7423815448620679,0.8793921607097478,0.4,2.0918105041666433,False,13.0,192035.6543497639,7.5859365918897925,390.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-23,11.995105028152466,0,1.0,1.0,1.0,0.7903352604087559,0.7423815448620679,0.8793921607097478,0.4,2.0918105041666433,False,13.0,192035.6543497639,7.5859365918897925,390.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-24,17.600284934043884,0,1.0,1.0,1.0,0.9371020145685179,0.8039502124855062,1.0702538166515296,0.6,2.1439968374994365,True,44.0,217860.53920544442,10.360271248697051,400.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-24,9.364106059074402,0,1.0,1.0,1.0,0.9371020145685179,0.8039502124855062,1.0702538166515296,0.6,2.1439968374994365,True,44.0,217860.53920544442,10.360271248697051,400.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-24,9.364196062088013,1,1.0,1.0,1.0,0.9371020145685179,0.8039502124855062,1.0702538166515296,0.6,2.1439968374994365,True,44.0,217860.53920544442,10.360271248697051,400.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-31,10.762058973312378,0,1.0,1.0,1.0,0.809293291670474,0.7487588055591914,0.9000950208373979,0.5666666666666667,2.1926873944442664,True,37.0,114063.11315433333,9.52638916833828,325.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-31,12.761391997337341,0,1.0,1.0,1.0,0.809293291670474,0.7487588055591914,0.9000950208373979,0.5666666666666667,2.1926873944442664,True,37.0,114063.11315433333,9.52638916833828,325.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-08-31,14.075863003730774,0,1.0,1.0,1.0,0.809293291670474,0.7487588055591914,0.9000950208373979,0.5666666666666667,2.1926873944442664,True,37.0,114063.11315433333,9.52638916833828,325.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-09-01,8.113501071929932,0,1.0,1.0,1.0,1.132640537507541,1.289895137827933,0.8405962797696702,0.6333333333333333,1.94642511527733,False,54.0,172593.02599284725,9.614583578227812,245.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-09-01,8.412497997283936,0,1.0,1.0,1.0,1.132640537507541,1.289895137827933,0.8405962797696702,0.6333333333333333,1.94642511527733,False,54.0,172593.02599284725,9.614583578227812,245.0
c8892869-a3c8-4dfa-be25-3220d10f48c6,2022-09-01,8.312336087226868,0,1.0,1.0,1.0,1.132640537507541,1.289895137827933,0.8405962797696702,0.6333333333333333,1.94642511527733,False,54.0,172593.02599284725,9.614583578227812,245.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-11,10.248448967933655,0,1.0,1.0,1.0,0.997092408327444,1.1025183041580022,0.8916665124968859,0.43333333333333335,2.2190243125010367,True,82.0,163204.33986383336,9.45132106680332,445.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-11,18.48985505104065,0,1.0,1.0,1.0,0.997092408327444,1.1025183041580022,0.8916665124968859,0.43333333333333335,2.2190243125010367,True,82.0,163204.33986383336,9.45132106680332,445.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12,7.29926598072052,0,0.95,1.0,0.9166666666666666,0.9115577604141436,0.8041881041644956,0.9831375312472422,0.4666666666666667,2.2288549152746167,True,53.0,188650.14547372222,9.586669158044389,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12,8.13630199432373,0,0.95,1.0,0.9166666666666666,0.9115577604141436,0.8041881041644956,0.9831375312472422,0.4666666666666667,2.2288549152746167,True,53.0,188650.14547372222,9.586669158044389,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12,9.372130036354065,0,0.95,1.0,0.9166666666666666,0.9115577604141436,0.8041881041644956,0.9831375312472422,0.4666666666666667,2.2288549152746167,True,53.0,188650.14547372222,9.586669158044389,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13,9.55349600315094,0,0.95,1.0,0.9090909090909091,0.8324507020937745,0.6468791852013156,0.9842819431876044,0.4666666666666667,2.2558798930539834,True,55.0,223870.26111861112,9.491827757882168,305.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13,11.261708974838257,0,0.95,1.0,0.9090909090909091,0.8324507020937745,0.6468791852013156,0.9842819431876044,0.4666666666666667,2.2558798930539834,True,55.0,223870.26111861112,9.491827757882168,305.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13,9.043329954147339,0,0.95,1.0,0.9090909090909091,0.8324507020937745,0.6468791852013156,0.9842819431876044,0.4666666666666667,2.2558798930539834,True,55.0,223870.26111861112,9.491827757882168,305.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14,9.554229974746704,2,1.0,1.0,1.0,0.6048074473587085,0.567196493578824,0.686297847215125,0.7666666666666667,1.86842605971809,True,70.0,251805.45581595835,9.565835210954665,400.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14,7.741237998008728,0,1.0,1.0,1.0,0.6048074473587085,0.567196493578824,0.686297847215125,0.7666666666666667,1.86842605971809,True,70.0,251805.45581595835,9.565835210954665,400.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14,8.271332025527954,0,1.0,1.0,1.0,0.6048074473587085,0.567196493578824,0.686297847215125,0.7666666666666667,1.86842605971809,True,70.0,251805.45581595835,9.565835210954665,400.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15,9.106016993522644,0,1.0,1.0,1.0,0.7170933662258138,0.6953249635480461,0.7329249318096448,0.7333333333333333,1.85343950416621,True,123.0,290458.89176552783,9.648618148752378,415.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15,15.007260084152222,1,1.0,1.0,1.0,0.7170933662258138,0.6953249635480461,0.7329249318096448,0.7333333333333333,1.85343950416621,True,123.0,290458.89176552783,9.648618148752378,415.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15,11.196408987045288,0,1.0,1.0,1.0,0.7170933662258138,0.6953249635480461,0.7329249318096448,0.7333333333333333,1.85343950416621,True,123.0,290458.89176552783,9.648618148752378,415.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-16,9.798686981201172,0,0.9473684210526315,0.9230769230769231,1.0,0.6566170175432681,0.6454661730760842,0.6807771805554997,0.9,1.5566133194445366,True,136.0,29234.788987152784,9.553745208520482,325.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-16,9.880393981933594,0,0.9473684210526315,0.9230769230769231,1.0,0.6566170175432681,0.6454661730760842,0.6807771805554997,0.9,1.5566133194445366,True,136.0,29234.788987152784,9.553745208520482,325.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-16,8.072919964790344,0,0.9473684210526315,0.9230769230769231,1.0,0.6566170175432681,0.6454661730760842,0.6807771805554997,0.9,1.5566133194445366,True,136.0,29234.788987152784,9.553745208520482,325.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-17,8.317036986351013,0,0.95,1.0,0.9230769230769231,0.7695781124992209,0.823272988095206,0.7406654871783058,0.7333333333333333,1.6309933527780234,True,66.0,43887.138071402784,9.754826323191512,430.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-17,8.94708001613617,0,0.95,1.0,0.9230769230769231,0.7695781124992209,0.823272988095206,0.7406654871783058,0.7333333333333333,1.6309933527780234,True,66.0,43887.138071402784,9.754826323191512,430.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-17,8.706855058670044,0,0.95,1.0,0.9230769230769231,0.7695781124992209,0.823272988095206,0.7406654871783058,0.7333333333333333,1.6309933527780234,True,66.0,43887.138071402784,9.754826323191512,430.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-18,10.410698056221008,0,1.0,1.0,1.0,0.7698359583358979,0.6878627812529885,0.8244847430578375,0.7333333333333333,1.8277049944440167,True,201.0,116548.66214515279,9.457833942270502,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-18,7.240039944648743,0,1.0,1.0,1.0,0.7698359583358979,0.6878627812529885,0.8244847430578375,0.7333333333333333,1.8277049944440167,True,201.0,116548.66214515279,9.457833942270502,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-18,12.327101945877075,1,1.0,1.0,1.0,0.7698359583358979,0.6878627812529885,0.8244847430578375,0.7333333333333333,1.8277049944440167,True,201.0,116548.66214515279,9.457833942270502,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19,6.750975966453552,1,1.0,1.0,1.0,0.6284967124985996,0.664426279759417,0.6091500224350826,1.0,1.4769874902781632,True,112.0,128808.51649233334,9.558618572993838,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19,9.105493068695068,1,1.0,1.0,1.0,0.6284967124985996,0.664426279759417,0.6091500224350826,1.0,1.4769874902781632,True,112.0,128808.51649233334,9.558618572993838,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19,8.942155003547668,0,1.0,1.0,1.0,0.6284967124985996,0.664426279759417,0.6091500224350826,1.0,1.4769874902781632,True,112.0,128808.51649233334,9.558618572993838,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-20,8.696851968765259,1,1.0,1.0,1.0,0.6732624770738767,0.6332617333246162,0.7132632208231371,0.9333333333333333,1.60699887916562,True,159.0,179218.25005505557,9.558125843879589,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-20,8.867395043373108,0,1.0,1.0,1.0,0.6732624770738767,0.6332617333246162,0.7132632208231371,0.9333333333333333,1.60699887916562,True,159.0,179218.25005505557,9.558125843879589,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-20,10.014227986335754,1,1.0,1.0,1.0,0.6732624770738767,0.6332617333246162,0.7132632208231371,0.9333333333333333,1.60699887916562,True,159.0,179218.25005505557,9.558125843879589,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-21,11.120507955551147,0,1.0,1.0,1.0,0.7307784791670201,0.6213837833340221,0.8401731750000181,0.8,1.7439477305557365,True,97.0,16421.557137333333,9.870529788552265,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-21,15.838590025901794,1,1.0,1.0,1.0,0.7307784791670201,0.6213837833340221,0.8401731750000181,0.8,1.7439477305557365,True,97.0,16421.557137333333,9.870529788552265,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-21,11.888522028923035,0,1.0,1.0,1.0,0.7307784791670201,0.6213837833340221,0.8401731750000181,0.8,1.7439477305557365,True,97.0,16421.557137333333,9.870529788552265,425.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22,9.198284983634949,1,0.95,1.0,0.75,0.7343393749990355,0.741754242186289,0.7046799062500213,0.8,1.6758198458332734,True,59.0,59545.04238455556,9.493500852587227,385.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22,12.30632996559143,0,0.95,1.0,0.75,0.7343393749990355,0.741754242186289,0.7046799062500213,0.8,1.6758198458332734,True,59.0,59545.04238455556,9.493500852587227,385.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22,12.564512014389038,0,0.95,1.0,0.75,0.7343393749990355,0.741754242186289,0.7046799062500213,0.8,1.6758198458332734,True,59.0,59545.04238455556,9.493500852587227,385.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23,7.383509039878845,1,0.95,1.0,0.9230769230769231,0.7141399437525251,0.780618892849556,0.6783435865464316,0.9333333333333333,1.5469570236115635,True,120.0,83052.52097791668,9.54610952592945,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23,8.613700032234192,0,0.95,1.0,0.9230769230769231,0.7141399437525251,0.780618892849556,0.6783435865464316,0.9333333333333333,1.5469570236115635,True,120.0,83052.52097791668,9.54610952592945,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23,10.422284007072449,1,0.95,1.0,0.9230769230769231,0.7141399437525251,0.780618892849556,0.6783435865464316,0.9333333333333333,1.5469570236115635,True,120.0,83052.52097791668,9.54610952592945,540.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-24,9.372189998626709,0,1.0,1.0,1.0,0.8810369666629413,0.7953595075761603,0.9857538611023402,0.5333333333333333,2.2349626222222767,True,43.0,126744.02499456944,10.581015061213236,480.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-24,10.221727967262268,0,1.0,1.0,1.0,0.8810369666629413,0.7953595075761603,0.9857538611023402,0.5333333333333333,2.2349626222222767,True,43.0,126744.02499456944,10.581015061213236,480.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-24,10.172086000442505,1,1.0,1.0,1.0,0.8810369666629413,0.7953595075761603,0.9857538611023402,0.5333333333333333,2.2349626222222767,True,43.0,126744.02499456944,10.581015061213236,480.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-25,10.498110055923462,1,0.95,0.9,1.0,0.9951718250027625,0.894984454169753,1.095359195835772,0.6666666666666666,2.067560172219723,False,0.0,173496.98104409725,9.72948964110507,370.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-25,8.733307003974915,0,0.95,0.9,1.0,0.9951718250027625,0.894984454169753,1.095359195835772,0.6666666666666666,2.067560172219723,False,0.0,173496.98104409725,9.72948964110507,370.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-25,8.21603798866272,0,0.95,0.9,1.0,0.9951718250027625,0.894984454169753,1.095359195835772,0.6666666666666666,2.067560172219723,False,0.0,173496.98104409725,9.72948964110507,370.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-26,7.263515949249268,1,1.0,1.0,1.0,0.6536758291753358,0.5698396851981266,0.7222690378839616,0.9,1.4501536208331032,True,39.0,190370.7215360139,9.575466125528022,480.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-26,9.181837916374207,0,1.0,1.0,1.0,0.6536758291753358,0.5698396851981266,0.7222690378839616,0.9,1.4501536208331032,True,39.0,190370.7215360139,9.575466125528022,480.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-26,8.815433979034424,1,1.0,1.0,1.0,0.6536758291753358,0.5698396851981266,0.7222690378839616,0.9,1.4501536208331032,True,39.0,190370.7215360139,9.575466125528022,480.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-27,9.756322979927063,0,1.0,1.0,1.0,0.653947064584645,0.623348589744777,0.7107728035729711,0.7333333333333333,2.0391560749985134,False,83.0,230657.23643522224,9.633462136960533,415.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-27,12.30595600605011,2,1.0,1.0,1.0,0.653947064584645,0.623348589744777,0.7107728035729711,0.7333333333333333,2.0391560749985134,False,83.0,230657.23643522224,9.633462136960533,415.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-27,12.317155003547668,0,1.0,1.0,1.0,0.653947064584645,0.623348589744777,0.7107728035729711,0.7333333333333333,2.0391560749985134,False,83.0,230657.23643522224,9.633462136960533,415.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-28,7.661761045455933,0,0.95,1.0,0.9230769230769231,0.7493586520868121,0.6160183273896109,0.821157288462228,0.9666666666666667,1.43504060555424,True,73.0,258163.8308309028,9.914196397495532,330.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-28,8.055836081504822,0,0.95,1.0,0.9230769230769231,0.7493586520868121,0.6160183273896109,0.821157288462228,0.9666666666666667,1.43504060555424,True,73.0,258163.8308309028,9.914196397495532,330.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-28,7.406172037124634,0,0.95,1.0,0.9230769230769231,0.7493586520868121,0.6160183273896109,0.821157288462228,0.9666666666666667,1.43504060555424,True,73.0,258163.8308309028,9.914196397495532,330.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-29,8.933475971221924,1,1.0,1.0,1.0,0.7665437041607219,0.784781791660602,0.7567231955069403,0.6666666666666666,1.9825743930588933,True,45.0,287898.65201400005,9.865787088628123,385.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-29,8.764855027198792,0,1.0,1.0,1.0,0.7665437041607219,0.784781791660602,0.7567231955069403,0.6666666666666666,1.9825743930588933,True,45.0,287898.65201400005,9.865787088628123,385.0
2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-29,11.292120933532715,0,1.0,1.0,1.0,0.7665437041607219,0.784781791660602,0.7567231955069403,0.6666666666666666,1.9825743930588933,True,45.0,287898.65201400005,9.865787088628123,385.0
